record_id,molecule_name,external_identifier,canonical_smiles,source_cohort,source_type,source_id,source_url,source_snapshot_id,source_published_at,source_retrieved_at,prior_project_visibility,source_independence_basis,priority_category,evidence_status,ingested_at,standardized_smiles,standardized_inchikey,murcko_scaffold_smiles,generic_murcko_scaffold_smiles,historical_independence_eligible,screening_reasons
LIT25-MET-SAH,S-adenosyl-L-homocysteine,PubChem:439155,C1=NC(=C2C(=N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)CSCC[C@@H](C(=O)O)N)O)O)N,Primary literature pilot 2025,primary_publication,PubChem:439155,https://pubchem.ncbi.nlm.nih.gov/compound/439155,a2a-primary-literature-pilot-2026-09-11,2025-12-09,2026-09-11T12:38:05Z,false,not found in pre-freeze Track 3 repository sources or artifacts; automated exact and scaffold screening required,metabolite,evidence_withheld_pending_independence_screen,2026-09-11T12:38:05Z,Nc1ncnc2c1ncn2[C@@H]1O[C@H](CSCC[C@H](N)C(=O)O)[C@@H](O)[C@H]1O,ZJUKTBDSGOFHSH-WFMPWKQPSA-N,c1ncc2ncn([C@H]3CCCO3)c2n1,C1CCC2C(C1)CCC2C1CCCC1,False,historical_generic_murcko_scaffold_overlap
LIT25-MET-DA,2'-deoxyadenosine,PubChem:13730,C1[C@@H]([C@H](O[C@H]1N2C=NC3=C(N=CN=C32)N)CO)O,Primary literature pilot 2025,primary_publication,PubChem:13730,https://pubchem.ncbi.nlm.nih.gov/compound/13730,a2a-primary-literature-pilot-2026-09-11,2025-12-09,2026-09-11T12:38:05Z,false,not found in pre-freeze Track 3 repository sources or artifacts; automated exact and scaffold screening required,metabolite,evidence_withheld_pending_independence_screen,2026-09-11T12:38:05Z,Nc1ncnc2c1ncn2[C@H]1C[C@H](O)[C@@H](CO)O1,OLXZPDWKRNYJJZ-RRKCRQDMSA-N,c1ncc2ncn([C@H]3CCCO3)c2n1,C1CCC2C(C1)CCC2C1CCCC1,False,historical_generic_murcko_scaffold_overlap
